"ID","Company_Name","City","State","Employment_Start","Employment_End","ID_PK","Position","Employment_Start_Change","Employment_End_Change"
"14149","Odd Jobs R US","Covington ","Georgia","03/09/10 00:00:00",,"9050","Costumer Service",,
"14160","Sonic Drive-Inn","Winnsboro","LA","08/24/11 00:00:00",,"9051","Carhop",,
"14139","Early Years Learning Center","Locust Grove","Georgia","08/24/13 00:00:00",,"9052","Assistant Teacher",,
"13935"," Key landscaping","locust grove","Georgia","06/05/12 00:00:00","08/03/13 00:00:00","9053","worker",,
"14161","Union grove high school ","McDonough ","GA","01/02/13 00:00:00","05/05/13 00:00:00","9054","teens teaching tots preschool teacher",,
"14161","East lake elemantry","McDonough","GA","10/02/13 00:00:00",,"9055","inter ",,
"13946","Mechinical Enginer","palm beach","FL","07/27/17 00:00:00","06/16/38 00:00:00","9056","Enginer",,
"13960","First Baptist Church of Forest Park","Forest Park ","GA","08/10/13 00:00:00",,"9057","Child Care Provider",,
"13960","First Baptist Church of Forest Park","Forest Park","GA","12/12/08 00:00:00",,"9058","Volunteer for food pantry",,
"14164","Mustard Seed Faith Ministries","Covington","GA","08/01/13 00:00:00",,"9059","Church Usher","Month-Only",
"14035","Babysitter","Mcdonough ","Georgia","10/01/13 00:00:00",,"9060","Babysitter","Month-Only",
"14171","Starbucks","savannah","Georgia","01/19/09 00:00:00",,"9061","Cashier",,
"14171","Subway","Guyton","Georgia","06/21/07 00:00:00","03/20/08 00:00:00","9062","Cashier",,
"14171","Panera","Savannah","Georgia","03/14/12 00:00:00",,"9063","Cashier",,
"14173","Rue 21 ","Springfield ","Georgia ","01/09/09 00:00:00","12/28/10 00:00:00","9064","Manager over Employess ",,
"14173","FBCS Daycare ","Springfield ","Georgia ","03/25/10 00:00:00","10/29/11 00:00:00","9065","Daycare worker ",,
"14173","Island Grill ","Portwentworth ","Georgia ","07/01/11 00:00:00","12/30/13 00:00:00","9066","Waitress ",,
"13975","Jr. Beta Club","McDonough","GA","01/01/10 00:00:00","01/01/13 00:00:00","9067","Member","Year-Only","Year-Only"
"14017","My own","mcdonough","ga","03/12/09 00:00:00",,"9068","cutting grass",,
"14001","April Thomas ","McDonough","GA","06/05/10 00:00:00",,"9069","Babysitter ",,
"14021","Have not worked anywhere at this moment","mcdonough","georgia","01/01/13 00:00:00","01/01/13 00:00:00","9013","have not worked any where at this moment","Year-Only","Year-Only"
"13103","CIndy's Daycare","Springfield","GA","04/05/11 00:00:00","12/08/11 00:00:00","9070","1 to 2 year olds",,
"13103","Walmart ","Rincon","GA","01/09/10 00:00:00","08/13/11 00:00:00","9071","Cashier",,
"14023","Neighborhood Lawncare","McDonough","GA","05/25/12 00:00:00",,"9073","Mowing Lawns",,
"14184","Mcdonalds","Baton Rouge","LA","06/25/13 00:00:00",,"9074","Crew Worker",,
"14190","Mc Dounalds","Baton Rouge","Louisiana","11/01/13 00:00:00",,"9075","Crew member","Month-Only",
"14195","Baby sit","Baton Rouge ","Louisiana","01/01/13 00:00:00","01/01/13 00:00:00","9076","baby sitter ","Year-Only","Year-Only"
"14197","Tocbell","baton rough","L.A","08/17/12 00:00:00","06/06/13 00:00:00","9077","cook",,
"14194","Shoe Carnival ","Baton Rouge ","Louisiana","07/16/12 00:00:00","08/27/12 00:00:00","9078","Sales Associate ",,
"14199","Burger King ","Baton Rouge ","L.A.","10/15/13 00:00:00",,"9079","cashier",,
"14199","Mcdonald's","Baton Rouge","L.A.","06/07/13 00:00:00",,"9080","clean up man",,
"14193","Best Tax Service","Baton Rouge","LA","01/10/11 00:00:00","05/11/12 00:00:00","9081","Front desk ",,
"14196","Jobs For American Graduates","Baton Rouge ","Louisiana","08/11/13 00:00:00",,"9082","student",,
"14200","Claries","Baton Rouge","LA","01/01/13 00:00:00","01/01/13 00:00:00","9083","sales retail","Year-Only","Year-Only"
"14202","Blaine auto body ","blaine ","mn","11/07/13 00:00:00",,"9085","detailer",,
"14206","Gaurdian angel care center","Elk River","MN","06/06/09 00:00:00","08/27/12 00:00:00","9086","Volunteer",,
"13840","Target ","Champlain","MN","08/03/12 00:00:00","10/30/12 00:00:00","9087","Cashier ",,
"13854","Wendys","coon rapids","mn","02/01/13 00:00:00","12/01/13 00:00:00","9088","sandwitch maker","Month-Only","Month-Only"
"12203","Silverwood","Athol","ID","05/20/13 00:00:00","09/19/13 00:00:00","9089","Busser / Dishwasher / prep cook",,
"13776","Newk's Eatery","North Little Rock","AR","11/12/13 00:00:00",,"9090","FOH server",,
"14209","TimberLake Drama Department","Spirit Lake","ID","11/05/13 00:00:00","11/08/13 00:00:00","9091","Garth in Get Smart",,
"13888","Babysitting","Cabot ","AR","06/01/12 00:00:00","07/01/12 00:00:00","9092","Babysitter","Month-Only","Month-Only"
"14182","Silverwood Theme Park ","Athol","ID","08/07/13 00:00:00","11/02/13 00:00:00","9093","Cashier",,
"13604","Babysitting","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9094","Babysitter ","Year-Only","Year-Only"
"13635","Locust Grove High School","Locust Grove","GA","08/04/13 00:00:00",,"9095","student",,
"13348","Norms thrif store","Locust Grove","Ga","06/10/11 00:00:00","12/18/12 00:00:00","9096","chashier",,
"14261","Fuel Kids Preschool Ministry at Abundant Life Chur","Jackson","GA","10/10/09 00:00:00",,"9097","Assistant Preschool Teacher",,
"14293","Phils Southern Cooking","Stockbridge","GA","06/05/11 00:00:00","11/19/13 00:00:00","9098","cook/prep/dish washer",,
"14293","Babysitting","Locust Grove","Ga","01/15/11 00:00:00",,"9099","taking care of any ages",,
"14292","Babysitting","Locust grove","ga","01/01/13 00:00:00","01/01/13 00:00:00","9100","working with any ages","Year-Only","Year-Only"
"14306","Metropolis Airsoft","Locust Grove","Georgia ","06/03/13 00:00:00",,"9101","Admissions register",,
"14309","American Eagle Outfitters","Locust Grove","GA","06/01/12 00:00:00",,"9104","sales-associate","Month-Only",
"13614","Eagles landing family practice","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9105","helped file papers","Year-Only","Year-Only"
"13614","Babysitting","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9106","babysat","Year-Only","Year-Only"
"13616","Ifills,Jackson,Gibbs","Locust Grove","Georgia","03/23/12 00:00:00",,"9107","Baby sitter ",,
"14225","McClain","Locust Grove","Georgia","02/07/10 00:00:00",,"9108","babysitting",,
"14339","Child Care","Locust Grove","GA","03/08/12 00:00:00",,"9245","Babysitter ",,
"14399","Gold's Gym","McDonough ","Georgia","01/07/13 00:00:00","05/16/13 00:00:00","9246","Kids room facility",,
"13615","Debra Gill","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9109","Animal Sitting","Year-Only","Year-Only"
"13615","Debbie","Jackson","GA","01/01/13 00:00:00","01/01/13 00:00:00","9110","Animal sitting","Year-Only","Year-Only"
"14234","Publix","Mcdoungh","GA","09/15/13 00:00:00",,"9111","Bagger",,
"14226","Ward","McDonough","GA","06/09/12 00:00:00",,"9112","Dog sitter",,
"14218","Johnson","Locust Grove","GA","09/17/13 00:00:00","09/21/13 00:00:00","9113","Dog sitter",,
"13619","Mrs. Cook","Locust Grove ","Georgia","07/01/13 00:00:00","07/01/13 00:00:00","9114","Getting mail","Month-Only","Month-Only"
"13629","Babysitting","Locust Grove","Georgia","01/01/12 00:00:00",,"9115","Small children","Year-Only",
"13629","Assisted Dance Class","Stockbridge","Georgia","01/01/13 00:00:00","01/01/13 00:00:00","9116","Assistant Teacher","Year-Only","Year-Only"
"13659","Babysitting","Locust Grove","GA","12/30/11 00:00:00",,"9117","Babysitter",,
"14258","Fancy Pants Cleaners","Locust Grove","GA","06/01/13 00:00:00","07/21/13 00:00:00","9118","Shirt scrubber, clothes tagger",,
"14258","Tucker family","McDonough","GA","03/10/13 00:00:00","03/14/13 00:00:00","9119","Dog sitter",,
"13652","Babysitting","Mcdonough","Georgia","04/17/12 00:00:00",,"9120","Watching children",,
"13637","Babysitting","Locust Grove","Ga","11/01/12 00:00:00","12/01/12 00:00:00","9121","Babysitter","Month-Only","Month-Only"
"13637","Walts Landscape and Constuction","Jackson","Ga","06/01/13 00:00:00",,"9122","Assistent","Month-Only",
"14254","Babysitting","Mcdonough","GA","07/01/13 00:00:00","08/01/13 00:00:00","9123","babysitting 2 kids","Month-Only","Month-Only"
"14248","DeKalb-Henry Lock & Key","Henry County","GA","01/02/06 00:00:00",,"9124","Volunteer",,
"13640","Locust Grove High School","Locust Grove","GA","06/01/13 00:00:00","08/26/13 00:00:00","9125","Volentueer",,
"13642","Mallards Landing Veternary Hostpital","Locust Grove","Georgia","09/22/13 00:00:00",,"9126","Boarding Assistant",,
"13452","Babysitting","Woodrow ","GA","12/22/08 00:00:00","01/03/09 00:00:00","9127","watching kids ",,
"14283","Babysitting","locust grove","Ga","02/23/10 00:00:00",,"9128","Watching kids",,
"14279","None","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9129","Babysitting","Year-Only","Year-Only"
"14262","Babysitting ","Locust Grove ","Georgia ","06/07/13 00:00:00",,"9130","babysitter ",,
"14262","Car washing ","locust grove ","Georgia ","05/15/13 00:00:00","07/07/13 00:00:00","9131","car washer ",,
"14287","Bethany's hair salon","atlanta","GA","04/07/13 00:00:00",,"9132","cosmetalogist",,
"14272","Carpendersville fire dept","carpendersville","IL","10/16/10 00:00:00","11/12/13 00:00:00","9133","volunteer",,
"14274","Babysitting","McDonough","GA","02/01/11 00:00:00",,"9134","babysitter","Month-Only",
"14268","Neighbor","McDonough","GA","01/01/13 00:00:00",,"9135","Animalsitter",,
"14276","Babysitting","Locust Grove","Georgia","06/01/13 00:00:00",,"9136","Babysitter",,
"14266","Babysitting","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9137","babysitting","Year-Only","Year-Only"
"14261","Timberlake Summer Camp","Forsyth","GA","07/05/12 00:00:00","07/20/12 00:00:00","9138","Youth Counselor",,
"14284","The Harrison Babysitting","Locust Grove ","GA","06/01/13 00:00:00",,"9139","Babysitter",,
"14271","Gordon","Atlanta","Georgia","01/23/13 00:00:00","12/23/13 00:00:00","9140","Nurse",,
"14271","Gordon","Atlanta","Georgia","01/23/13 00:00:00","12/23/13 00:00:00","9142","Nurse",,
"13664","Chick N Run Luella","Locust Grove","GA","01/01/13 00:00:00",,"9143","Cashier","Month-Only",
"14322","B.C Pizzza","Mcdoungh","GA","07/06/12 00:00:00",,"9144","Cashier",,
"14321","Bath and Body ","Locust Grove","Georgia","11/12/13 00:00:00",,"9145","Sells associate",,
"14294","Babysitting","McDonough","GA","08/08/08 00:00:00",,"9146","supervisor",,
"14322","Jessica Ruzzel","Locust Grove","GA","02/11/11 00:00:00",,"9147","Babysitting",,
"14319","Heather Tyson","Locust Grove","GA","01/01/13 00:00:00",,"9148","Babysitting","Year-Only",
"14319","Joe Friday's Pizza","Sharpsburg","GA","01/01/13 00:00:00","01/01/13 00:00:00","9149","Waitress","Year-Only","Year-Only"
"14319","Henry Baptist Church","Mcdonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","9150","Concessions","Year-Only","Year-Only"
"14301","Parents","locust grove","georgia","01/01/13 00:00:00",,"9151","baby sitter","Year-Only",
"14335","Babysitting","Mcdonough ","Ga","04/20/11 00:00:00","01/01/13 00:00:00","9152","babysitter",,"Year-Only"
"14329","Bible Baptist Church","Jackson","GA","06/01/12 00:00:00","07/29/12 00:00:00","9153","Nursry Care Provider",,
"14328","Food Depot","McDonough","GA","10/05/13 00:00:00",,"9154","Bagger",,
"14308","N/A","Locust Grove ","Georgia","03/26/10 00:00:00",,"9155","Babysitting ",,
"14332","Cannongate","Locust Groveq","GA","05/25/12 00:00:00","09/02/13 00:00:00","9156","Life Guard",,
"14332","American Eagle","Locust Grove","GA","11/01/13 00:00:00",,"9157","Sales Clerk",,
"14342","Covered Wagon Trucking","Jackson","Georgia","06/15/09 00:00:00",,"9158","Janitor",,
"14350","Chick-fil-a","Mcdonough","GA","05/09/13 00:00:00",,"9159","Team Member",,
"13619","Lamnek","locust grove","ga","04/01/12 00:00:00",,"9160","babysitter","Month-Only",
"13631","Baby sitting","Locust Grove","GA","01/01/12 00:00:00",,"9168","baby sitter","Year-Only",
"13631","Riverstreet Salon ","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","9169","washing hair","Year-Only","Year-Only"
"13644","Army National Guard","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9170","Army ","Year-Only","Year-Only"
"13638","Elliot Farm","McDonough","GA","05/01/13 00:00:00","08/01/13 00:00:00","9171","worker","Month-Only","Month-Only"
"13645","Lawn Care","Locust Grove","GA","01/10/11 00:00:00",,"9172","Worker",,
"14257","Uncle Jean","Mcdonough","GA","05/15/12 00:00:00","05/19/12 00:00:00","9173","Lawn & Car Care",,
"14255","Child Care","Locust Grove","GA","06/08/13 00:00:00","07/24/13 00:00:00","9174","Babysitting",,
"14256","Locust grove high","locust grove","GA","06/04/13 00:00:00",,"9175","dental hygentist",,
"14264","Ant's Kids","Locust Grove","GA","06/01/12 00:00:00",,"9176","Babysitter",,
"14282","Babysitting","McDonough","GA","05/01/10 00:00:00",,"9177","Babysitter","Month-Only",
"14278","I have never been employed","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","9178","no position","Year-Only","Year-Only"
"14286","Child Care","Locust Grove","GA","06/01/11 00:00:00",,"9181","babysitter",,
"14291","Family Dentistry","stockbridge","G.A.","05/20/13 00:00:00","10/22/13 00:00:00","9182","assistent",,
"14316","Babysitting","Locust Grove","GA","05/17/12 00:00:00","07/05/12 00:00:00","9183","babysitter",,
"14285","Mallards Landing Veterinary Hospital","McDonough","GA","01/01/13 00:00:00","01/01/13 00:00:00","9184","Volunteer","Year-Only","Year-Only"
"14269","Locust Grove Recreation","Locust Grove","GA","01/01/14 00:00:00","12/01/14 00:00:00","9185","Umpire","Month-Only","Month-Only"
"14290","None","locust gove","georgia","01/01/13 00:00:00","01/01/13 00:00:00","9186","none","Year-Only","Year-Only"
"14341","Physiotherapy Association","McDonough","GA","09/10/13 00:00:00","10/31/13 00:00:00","9187","Student Shadower",,
"14347","Jamie and KC Robinson","Locust Grove","GA","06/01/10 00:00:00","08/06/13 00:00:00","9188","Babysitter",,
"14210","Mrs. Peggy's daycare","Spirit Lake","ID","06/10/13 00:00:00","08/27/13 00:00:00","9189","baby sitter ",,
"13612","Brown Family","McDonough","GA","06/01/11 00:00:00",,"9190","babysitter",,
"13612","Piedmont Construction Group","Atlanta","GA","06/09/11 00:00:00",,"9191","secretary",,
"14231","The music joy ","locust grove","NY","04/07/05 00:00:00",,"9199","owner",,
"13627","Salem Baptist Sports","Mcdonough","Ga","04/01/13 00:00:00","07/01/13 00:00:00","9200","Worked at the Concession Stand",,
"13632","Babysittin","Mcdonough","GA","06/01/13 00:00:00",,"9201","Babysitter","Month-Only",
"13627","Creekside Christian Academy","Mcdonough","Ga","10/01/13 00:00:00","10/01/13 00:00:00","9202","Worked at the Consession stand",,
"14260","Locust grove high","locust grove","GA","04/20/13 00:00:00",,"9203","student",,
"14253","Henry County Pediatrics","Locust Grove","GA","10/01/13 00:00:00",,"9204","Internship","Month-Only",
"14280","Renaissance Festival Georgia","Atlanta","Georgia","04/16/12 00:00:00","05/25/12 00:00:00","9210","Food Court Cashier",,
"13655","Tirobios Mexican Grill and Bar ","Mcdonough ","Georgia ","12/26/12 00:00:00",,"9205","Hostest ",,
"13656","Babysitting","Locust grove","Ga","06/06/13 00:00:00","07/24/13 00:00:00","9206","babysitter",,
"14259","Baby Sitter","Locust Grove","Georgia","06/02/13 00:00:00","07/27/13 00:00:00","9207","Baby Sitter",,
"14277","Millers landscaping","wixom","michigan","06/10/13 00:00:00",,"9208","landscaper",,
"14315","Baby sitting ","stockbridge ","Georgia","04/13/13 00:00:00",,"9209","baby sitter",,
"14280","Babysitting","Locust Grove","Georgia","01/01/11 00:00:00","06/25/13 00:00:00","9211","Babysitter",,
"14356","Locust Grove","Atlanta Georgia","Georgia","01/03/19 00:00:00","05/15/23 00:00:00","9212","Nurse",,
"14267","Michelle Pyrtle","McDonough","GA","06/01/10 00:00:00",,"9213","Babysitter",,
"14267","Rhonda Long","Locust Grove","GA.","03/01/11 00:00:00","08/01/12 00:00:00","9214","Babysitter","Month-Only","Month-Only"
"14366","Solimaper","Vedomice","Czech Republic","04/10/10 00:00:00","08/12/13 00:00:00","9215","general labour",,
"14368","Harps Grocery Store","Mountain Home","AR","06/01/12 00:00:00",,"9216","Checker, Recieving Coordinator","Month-Only",
"14369","Fun Days","Viola","AR","11/12/13 00:00:00",,"9217","cook/watiress",,
"13605","Babysitting ","Locust Grove","Georgia","10/01/13 00:00:00",,"9218","watching a 1 and a  year old","Month-Only",
"13605","Future Forwarding","Forest Park","GA","01/01/13 00:00:00","01/01/13 00:00:00","9219","Domestic Opperations","Year-Only","Year-Only"
"14179","Mount Carmel Baptist Church","Cabot","Arkansas","06/07/13 00:00:00","08/13/13 00:00:00","9220","Intern",,
"14331","Babysitting","Mcdonough","GA","08/01/11 00:00:00",,"9221","babysitter","Month-Only",
"14299","N/A","N/A","N/A","01/01/13 00:00:00","01/01/13 00:00:00","9222","N/A","Year-Only","Year-Only"
"11718","Burger King","Baton Rouge","La","08/06/13 00:00:00",,"9223","cashier",,
"14375","Ethridge Construction","Locust Grove","Georgia","10/04/12 00:00:00",,"9224","Assistant",,
"14376","Satterfield Umpiring","Locust Grove","GA","06/01/12 00:00:00",,"9225","Umpire",,
"14359","Henry County Parks and Recreation","Locust Grove","GA","06/01/12 00:00:00","07/29/12 00:00:00","9226","Tennis Instructor",,
"13594","Child Care","Locust Grove","Ga","05/01/13 00:00:00","07/01/13 00:00:00","9227","Babysitter","Month-Only","Month-Only"
"13310","Coker","Locust Grove","GA","08/13/13 00:00:00",,"9228","Baby sittier",,
"13310","Coker","Locust Grove","GA","11/12/13 00:00:00",,"9229","Raking leaves",,
"14217","TLC children's hospital","Palm Beach","FL","08/18/13 00:00:00",,"9230","Nurse",,
"14229","Howard","Locust Grove","GA","01/01/13 00:00:00",,"9231","Baby sitting",,
"14247","Medical","Locust Grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9232","intern","Year-Only","Year-Only"
"14265","My cousins","Locust Grove","GA","04/24/13 00:00:00",,"9233","Babysitting",,
"14378","Farmers Unlimited","Paragould","AR","02/08/10 00:00:00","06/15/10 00:00:00","9234","cashier",,
"14297","Amy Hart","Monticello","Georgia","01/02/13 00:00:00","05/03/13 00:00:00","9235","Babysitter",,
"14382","Babysitting","Locust grove","GA","01/01/13 00:00:00","01/01/13 00:00:00","9236","Babysitting","Year-Only","Year-Only"
"13666","Louis' Catering","McRae","GA","06/01/13 00:00:00",,"9237","Caterer","Month-Only",
"14295","Selena","Locust Grove","Ga","06/05/13 00:00:00","07/31/13 00:00:00","9238","Babysitting",,
"14385","Zaxby's","Locust Grove","Georgia ","05/06/13 00:00:00",,"9239","Cashier ",,
"14390","Babysitting","Monette","AR","08/10/10 00:00:00","03/14/12 00:00:00","9240","babysit",,
"14325","Dawsent trails nature preserve ","jackson ","georgia ","01/01/13 00:00:00","01/01/13 00:00:00","9241","volennter ","Year-Only","Year-Only"
"14330","Hunnicutt Family","Stockbridge ","Georgia","01/20/12 00:00:00",,"9242","Childcare",,
"14334","St.Jonh family ","Cherokee ","Georgia","01/23/12 00:00:00",,"9243","childcare",,
